            0         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99       100       101       102       103       104       105       106       107       108       109       110       111       112       113       114       115       116       117       118       119       120       121       122       123       124       125       126       127       128       129       130       131       132       133       134       135       136       137       138       139       140       141       142       143       144       145       146       147       148       149       150       151       152       153       154       155       156       157       158       159       160       161       162       163       164
10   0.875006  0.004901  0.088144 -0.026440  0.066957 -0.027252 -0.007905  0.987414  0.909404  0.148806  1.000000  0.021372  0.017371  0.066946  0.008456  0.079847  0.888682  0.749187  0.439090  0.063832  0.103167  0.282641  0.172716 -0.006919  0.236293  0.017040  0.016338  0.282469  0.172595 -0.006914  0.236137  0.017085  0.016379  0.275515  0.271401  0.048031  0.278461 -0.008430 -0.008235  0.168447  0.147926 -0.010554  0.160410  0.003520  0.005203  0.171804  0.163635 -0.009798  0.169433  0.003065  0.004659  0.133247  0.064650 -0.057809  0.109785  0.002840  0.003883  0.006282  0.138455  0.040326  0.013199  0.038159  0.056705  0.006095  0.138315  0.040271  0.013110  0.038195  0.056373  0.044034  0.209922  0.128311  0.103080  0.030387  0.020460 -0.009129  0.122420  0.071715  0.055817  0.042009  0.031977 -0.008207  0.152493  0.093595  0.074670  0.041998  0.031218  0.002541  0.105951  0.044632  0.043753  0.022612  0.021101  0.289916  0.201475  0.011817  0.286280  0.015305  0.013960  0.059469  0.058669 -0.017034  0.059350 -0.008124 -0.007899 -0.014299 -0.027967 -0.018305 -0.018425  0.000137  0.000221  0.102849  0.042688 -0.072186  0.077577 -0.000895 -0.000803  0.023604  0.007294  0.017136  0.030379 -0.004742 -0.005479 -0.025319 -0.036229 -0.020982 -0.032131 -0.001426 -0.001392  0.082483  0.261298  0.132084  0.106235  0.060676  0.067659  0.053237  0.069113 -0.005475  0.046833 -0.032961 -0.038810 -0.033396  0.147231  0.059946  0.027393 -0.003180  0.000504 -0.051532  0.085862  0.046026  0.041212  0.011417  0.011541 -0.042401  0.095781  0.033432 -0.008572 -0.021017 -0.024110 -0.011446  0.052359  0.039528  0.022123  0.023794  0.022229
11   0.028909  0.046321  0.304576  0.046479  0.012422  0.043592  0.029519  0.017643  0.028317  0.028924  0.021372  1.000000  0.969269  0.012426 -0.002680  0.000023  0.027825  0.020387  0.008448  0.208653  0.211979 -0.053424 -0.230325 -0.270396 -0.176695  0.334766  0.347493 -0.053450 -0.230347 -0.270391 -0.176728  0.335103  0.347780  0.017371  0.020718  0.029350  0.019475 -0.044394 -0.044919  0.013111 -0.055689 -0.171193 -0.024183 -0.019075 -0.030265  0.012465 -0.053649 -0.245945 -0.021578 -0.022585 -0.033108 -0.092403 -0.135963 -0.181787 -0.140672 -0.097194 -0.102276  0.014807 -0.285555 -0.308655 -0.293394 -0.060164 -0.056231  0.014784 -0.285577 -0.308649 -0.293404 -0.060634 -0.056844 -0.007690  0.006649  0.001665 -0.000481 -0.215622 -0.215887  0.045626 -0.074359 -0.086551 -0.082572 -0.141238 -0.144548  0.037302 -0.092441 -0.106841 -0.103495 -0.142024 -0.144945 -0.091534 -0.215346 -0.256990 -0.253745 -0.157997 -0.164467  0.004184 -0.007983 -0.065102 -0.013762  0.309537  0.328086  0.154091  0.166870  0.010114  0.164522  0.076740  0.079055  0.027660  0.055370  0.050147  0.040265  0.030221  0.030653  0.171945  0.232867  0.022441  0.217201  0.039178  0.039141  0.010548  0.046680  0.045866  0.026170  0.032379  0.032822 -0.001270 -0.053857 -0.096725 -0.043772 -0.051096 -0.047246  0.015098 -0.004312 -0.027870 -0.029318  0.104684  0.105706  0.150755  0.163234  0.050616  0.153759 -0.008733 -0.016522  0.026925  0.109388  0.079971  0.092215  0.059848  0.059976  0.195959  0.218226 -0.042532  0.253923  0.087766  0.087441  0.029295  0.114433  0.063676  0.083181  0.038024  0.036662 -0.010832  0.022840  0.024655  0.022328 -0.027376 -0.028434
12   0.027952  0.092110  0.310258  0.075946  0.015660  0.075403  0.032868  0.013548  0.026719  0.030907  0.017371  0.969269  1.000000  0.015667 -0.001311  0.002347  0.025892  0.015595  0.005911  0.203381  0.206963 -0.057276 -0.224654 -0.264349 -0.177581  0.326844  0.357833 -0.057302 -0.224683 -0.264346 -0.177613  0.327197  0.358167  0.015175  0.033740  0.045855  0.017350 -0.046400 -0.047705  0.005085 -0.055523 -0.162844 -0.028853 -0.019775 -0.032179  0.004493 -0.058043 -0.239070 -0.028361 -0.023342 -0.035020 -0.100403 -0.108202 -0.155499 -0.135780 -0.096686 -0.102191  0.026673 -0.275876 -0.304468 -0.286987 -0.055392 -0.051340  0.026655 -0.275907 -0.304462 -0.286995 -0.055752 -0.051882 -0.004176  0.015893  0.002029 -0.002501 -0.210582 -0.211381  0.064357 -0.071109 -0.087311 -0.081405 -0.135282 -0.139546  0.054272 -0.094328 -0.111108 -0.105166 -0.135911 -0.139781 -0.075900 -0.196753 -0.254346 -0.242433 -0.153840 -0.160797  0.001042  0.002425 -0.053011 -0.014634  0.303634  0.327232  0.148835  0.160293  0.005928  0.158350  0.081912  0.082519  0.021381  0.062045  0.057063  0.034389  0.026027  0.027902  0.152204  0.241142  0.044087  0.212584  0.040360  0.039916  0.007030  0.065369  0.057427  0.024804  0.034415  0.036014 -0.004239 -0.049494 -0.090759 -0.044032 -0.057535 -0.051999  0.021129  0.004717 -0.024749 -0.026635  0.103011  0.104393  0.144846  0.161193  0.048456  0.147011 -0.009024 -0.016705  0.020900  0.122932  0.083843  0.092514  0.061035  0.061299  0.184061  0.220410 -0.040951  0.251507  0.087803  0.087567  0.025882  0.129268  0.068499  0.084064  0.041530  0.040087 -0.007047  0.025025  0.024679  0.023687 -0.024857 -0.026712
13   0.057933  0.031305  0.011641  0.006025  1.000000  0.006360  0.000875  0.066778  0.060968  0.006384  0.066946  0.012426  0.015667  1.000000  0.012651 -0.002868  0.013192  0.000714 -0.005593 -0.003814 -0.016764  0.015135  0.006227 -0.005794  0.009864  0.004962  0.006445  0.015128  0.006220 -0.005794  0.009857  0.004966  0.006453  0.011031  0.014751  0.011669  0.011642 -0.002961 -0.003164 -0.007769 -0.008307 -0.004385 -0.008601 -0.000005 -0.000963 -0.008002 -0.009023 -0.005663 -0.008803 -0.000102 -0.000767  0.034373  0.038020  0.003445  0.037407 -0.002670 -0.003250 -0.003860 -0.002317 -0.010177 -0.012750 -0.006951 -0.011776 -0.003860 -0.002326 -0.010179 -0.012750 -0.006925 -0.011735 -0.001104  0.024683  0.002027 -0.000243 -0.009644 -0.008131 -0.005342 -0.009271 -0.014259 -0.016037 -0.010825 -0.012694 -0.004714 -0.010572 -0.015510 -0.017368 -0.012118 -0.013928 -0.014987  0.090313  0.007086  0.025488 -0.007705 -0.008167  0.052848  0.038488  0.000395  0.051446  0.007566  0.009297 -0.008458 -0.008690  0.001578 -0.008629 -0.000757 -0.000271 -0.004571 -0.000217  0.003176 -0.003909  0.007545  0.006102 -0.022074 -0.004482  0.015013 -0.013352  0.005888  0.005968  0.018515  0.019386  0.010236  0.020722  0.001192  0.001864 -0.003103 -0.001807 -0.001347 -0.003881  0.008159  0.006330 -0.007500  0.102321  0.009259 -0.001145  0.002733 -0.000019 -0.007817  0.097864  0.078334  0.008607  0.005616  0.007057 -0.012338  0.100007  0.012368  0.005137  0.003747  0.004092 -0.049594  0.050295  0.025893  0.007170  0.006689  0.006284 -0.013070  0.126864  0.035836  0.028508  0.004143  0.004447 -0.007585  0.112181  0.017774  0.000335 -0.001664 -0.002644
14   0.026292  0.008609 -0.002573  0.017665  0.013365  0.013246  0.066409  0.006774  0.027211  0.021949  0.008456 -0.002680 -0.001311  0.012651  1.000000  0.000753  0.019503  0.019506  0.013798  0.006358  0.004132  0.012093  0.011621  0.003668  0.011520 -0.002767  0.001885  0.012095  0.011623  0.003668  0.011522 -0.002763  0.001885 -0.000577 -0.000723 -0.000554 -0.000618 -0.001340 -0.001504  0.008921  0.013959  0.007988  0.009462  0.000313  0.001843  0.006280  0.011401  0.010677  0.007010  0.000760  0.006199  0.007468  0.010741  0.000133  0.007820  0.002926  0.007729  0.003252  0.005025  0.001387  0.005503  0.003366  0.001549  0.003253  0.005026  0.001387  0.005503  0.003370  0.001533 -0.000408 -0.000828 -0.000404 -0.000172  0.006536  0.006782 -0.000888  0.012024  0.008000  0.016636  0.005271  0.003885 -0.001155  0.011100  0.007067  0.015316  0.002355  0.000420 -0.000117  0.014300  0.004014  0.011150  0.002500  0.001394  0.002510  0.009327  0.007498  0.003447 -0.003651 -0.001816  0.004662  0.004525 -0.001584  0.004567 -0.011916 -0.014330 -0.003707 -0.002705 -0.001037 -0.003482  0.004115  0.004250 -0.002527  0.002317 -0.000945 -0.001383  0.002594  0.002259 -0.001862  0.015796  0.003332 -0.002251 -0.005034 -0.005646 -0.003176 -0.002988 -0.001296 -0.002669  0.013554  0.013662  0.003147  0.014558  0.006293  0.004476  0.000774  0.000607  0.004119  0.006988 -0.001805  0.003377  0.005022  0.004611 -0.004155  0.013669  0.001670 -0.002473 -0.002335 -0.002583 -0.011306  0.007290  0.004213 -0.003163 -0.003420 -0.003514 -0.005057  0.009927 -0.000709 -0.005303 -0.001058 -0.000911 -0.000410  0.005441  0.001123  0.001519 -0.004764 -0.003813
15   0.261620  0.160595  0.024188  0.148776 -0.002868  0.135210  0.138373  0.074679  0.108865  0.051874  0.079847  0.000023  0.002347 -0.002868  0.000753  1.000000  0.231192  0.080937  0.710379  0.001258  0.000785  0.028666  0.026605  0.005631  0.026481 -0.002840 -0.001925  0.028473  0.026464  0.005614  0.026307 -0.002828 -0.001913  0.256623  0.283146  0.170467  0.270351 -0.005744 -0.006183 -0.006321 -0.004311  0.000340 -0.006236 -0.010412 -0.009718 -0.007332 -0.006225  0.000415 -0.007294 -0.009881 -0.009701 -0.003121  0.049283  0.028389  0.018520 -0.015937 -0.015930  0.340605  0.058862  0.011617  0.111080 -0.002155 -0.002354  0.339871  0.058730  0.011597  0.110826 -0.002141 -0.002334  0.384548  0.268095  0.274493  0.296236  0.004177  0.004360  0.165396  0.001864 -0.008692  0.016030 -0.002722 -0.002424  0.159569  0.003142 -0.008677  0.018892 -0.002316 -0.002079  0.101446  0.014852 -0.016838  0.048334 -0.002509 -0.002682  0.023958  0.079948  0.056890  0.035483  0.000371 -0.000323  0.003036  0.006893  0.012086  0.006043  0.002209  0.004433 -0.010287  0.045930  0.037042 -0.003181 -0.011494 -0.009505 -0.030359  0.031963  0.041008  0.007023 -0.005415 -0.005296  0.022277  0.110998  0.054873  0.030724 -0.013810 -0.012998 -0.009363  0.013037  0.010711 -0.004492  0.000735 -0.000270  0.613872  0.075621  0.026653  0.164001 -0.000696 -0.000804  0.005768 -0.003900 -0.018852  0.001880  0.003432  0.003274  0.016777 -0.018524 -0.021206 -0.013238  0.002822  0.002647  0.028102 -0.005866 -0.031242  0.011285  0.001472  0.001475 -0.006502 -0.028751 -0.026880 -0.025976  0.004397  0.004485  0.073913 -0.000285 -0.004097  0.021365 -0.006946 -0.006872
16   0.990718  0.065084  0.096338  0.041766  0.013218  0.035066  0.062742  0.847368  0.976326  0.401891  0.888682  0.027825  0.025892  0.013192  0.019503  0.231192  1.000000  0.858757  0.605761  0.058174  0.093081  0.243674  0.168027  0.008964  0.211549  0.019812  0.021447  0.243475  0.167889  0.008969  0.211373  0.019872  0.021487  0.295893  0.309357  0.127266  0.304653 -0.016223 -0.014447  0.135747  0.127477  0.002005  0.131883 -0.002877 -0.002063  0.138098  0.139380  0.008647  0.138834 -0.003250 -0.002473  0.108803  0.086963 -0.024824  0.103033 -0.001878 -0.001390  0.079203  0.146198  0.042477  0.036477  0.034034  0.050118  0.078859  0.146055  0.042440  0.036356  0.034073  0.049806  0.121502  0.236521  0.160731  0.141375  0.029214  0.020926  0.019010  0.105247  0.056583  0.045336  0.039258  0.027656  0.018263  0.130572  0.074913  0.061433  0.039022  0.026993  0.018904  0.108554  0.040602  0.050908  0.017992  0.016310  0.242336  0.284465  0.133208  0.259942  0.024161  0.024632  0.055761  0.055688 -0.013642  0.056160 -0.008350 -0.008475 -0.020196 -0.002267  0.013001 -0.017642  0.002381  0.003178  0.065717  0.059126 -0.026812  0.066386  0.002855  0.003195  0.012697  0.064754  0.077516  0.038680 -0.001863 -0.001515 -0.027476 -0.016202 -0.002963 -0.022956 -0.001096 -0.000218  0.194226  0.297891  0.160440  0.156584  0.056685  0.062064  0.050445  0.065547 -0.005017  0.044067 -0.027618 -0.034062 -0.028102  0.135150  0.053365  0.024341  0.000421  0.004262 -0.046599  0.084775  0.040574  0.042149  0.011605  0.011766 -0.042484  0.092486  0.030826 -0.010516 -0.015561 -0.018077  0.002451  0.158474  0.139512  0.091244  0.021419  0.020335
17   0.845981  0.019350  0.081909  0.022253  0.000737  0.015886  0.046283  0.717166  0.835221  0.335928  0.749187  0.020387  0.015595  0.000714  0.019506  0.080937  0.858757  1.000000  0.713941  0.077757  0.096653  0.187032  0.137485  0.016025  0.169161  0.018283  0.018343  0.186881  0.137382  0.016029  0.169029  0.018368  0.018410  0.228746  0.227825  0.043430  0.231285 -0.011924 -0.010015  0.186299  0.170646 -0.003447  0.180475  0.001926  0.002539  0.191538  0.188949  0.000951  0.191623  0.001352  0.002076  0.132963  0.088256 -0.041716  0.119517 -0.004683 -0.004195  0.032836  0.101454  0.048078  0.040149  0.049644  0.057995  0.032442  0.101345  0.048054  0.040020  0.049694  0.057871  0.094616  0.197065  0.160609  0.150172  0.023729  0.019850 -0.015416  0.139561  0.119028  0.109398  0.059983  0.052763 -0.015771  0.174937  0.152516  0.141069  0.060283  0.052815  0.027076  0.104789  0.071609  0.077728  0.036403  0.035267  0.208027  0.290936  0.163690  0.228455  0.017635  0.017478  0.049535  0.047035 -0.020724  0.048094 -0.005720 -0.006220 -0.030364 -0.027873 -0.011695 -0.033456  0.000316  0.000824  0.059730  0.035432 -0.046163  0.048281 -0.000041  0.000340  0.019670  0.034793  0.030666  0.028128 -0.007739 -0.008106 -0.035511 -0.021674 -0.002431 -0.030714  0.004728  0.005262  0.161734  0.258037  0.186779  0.190457  0.069916  0.072647  0.042737  0.037163 -0.026374  0.033902 -0.056094 -0.061025 -0.038131  0.066081  0.037423  0.011404 -0.007912 -0.005799 -0.017792  0.062966  0.039107  0.035271  0.002553  0.002671 -0.054300  0.036449  0.018925 -0.023306 -0.032609 -0.034460 -0.007690  0.111461  0.106577  0.070703  0.022156  0.022009
18   0.621176  0.109180  0.061787  0.113394 -0.005578  0.099731  0.121602  0.419514  0.502668  0.206259  0.439090  0.008448  0.005911 -0.005593  0.013798  0.710379  0.605761  0.713941  1.000000  0.058095  0.061996  0.114738  0.093905  0.018605  0.108756  0.008215  0.008035  0.114525  0.093754  0.018595  0.108566  0.008284  0.008095  0.299914  0.312754  0.116012  0.308877 -0.010005 -0.009261  0.137259  0.125564 -0.003727  0.132883 -0.004751 -0.003792  0.141078  0.138624 -0.001556  0.141029 -0.004809 -0.004090  0.093809  0.092940 -0.013032  0.097555 -0.015250 -0.014854  0.247785  0.086694  0.041479  0.108981  0.036435  0.038091  0.246978  0.086545  0.041456  0.108711  0.036482  0.038108  0.327490  0.301002  0.300484  0.314224  0.014910  0.014443  0.095048  0.106514  0.098517  0.111871  0.045224  0.043363  0.090731  0.134411  0.126674  0.141218  0.045926  0.043930  0.095458  0.074919  0.047241  0.097185  0.030251  0.029540  0.126161  0.236557  0.156414  0.148668  0.007620  0.006612  0.030783  0.030948 -0.007447  0.031257 -0.001577 -0.000493 -0.030543  0.005163  0.009337 -0.029654 -0.009198 -0.007603  0.012552  0.034141 -0.008184  0.027029 -0.005162 -0.004817  0.032034  0.089780  0.039268  0.036135 -0.017482 -0.017518 -0.032621 -0.006865  0.006251 -0.026536  0.005435  0.004784  0.534812  0.191338  0.143627  0.251977  0.048497  0.048965  0.027828  0.007818 -0.040692  0.018249 -0.046021 -0.048174 -0.016117  0.000413  0.002087 -0.007063 -0.007020 -0.006732  0.023605  0.024044 -0.000072  0.027315 -0.001965 -0.001935 -0.044007 -0.023906 -0.013671 -0.039394 -0.025482 -0.025965  0.044580  0.043212  0.043360  0.046821  0.008500  0.008758
19   0.057269  0.009775  0.116105 -0.006030 -0.003807 -0.005399 -0.012963  0.062574  0.061506  0.014851  0.063832  0.208653  0.203381 -0.003814  0.006358  0.001258  0.058174  0.077757  0.058095  1.000000  0.990053  0.066109 -0.036806 -0.108648  0.002291  0.082421  0.084633  0.066110 -0.036816 -0.108648  0.002283  0.082642  0.084843  0.011671  0.015586  0.012516  0.012322 -0.028585 -0.029233  0.149395  0.106140 -0.074663  0.127535 -0.009683 -0.007412  0.149870  0.116626 -0.107250  0.133517 -0.012074 -0.010253  0.128840  0.023279 -0.147214  0.076915 -0.047353 -0.047025 -0.009981 -0.068754 -0.083208 -0.085921  0.552498  0.554148 -0.009962 -0.068772 -0.083216 -0.085924  0.548480  0.549996 -0.005007  0.011463  0.002150 -0.001176  0.095661  0.094730 -0.001331  0.099304  0.092779  0.089707  0.232259  0.227101 -0.001170  0.106262  0.099933  0.096472  0.232718  0.227805  0.013789  0.013007 -0.004851  0.006965  0.022430  0.015260  0.005927 -0.016771 -0.054678 -0.009785  0.089197  0.090780  0.109017  0.113539 -0.009506  0.112763  0.007058  0.008617  0.009703  0.003059 -0.009343  0.008111  0.000965  0.000939  0.105213  0.061204 -0.074066  0.091281 -0.007398 -0.008000  0.014117  0.004472 -0.003899  0.012473 -0.004598 -0.005045 -0.028219 -0.058479 -0.057291 -0.050895 -0.001188  0.000228  0.014933  0.013746  0.002553  0.002970  0.442209  0.444640  0.103665  0.098721  0.018450  0.103158 -0.200414 -0.206123  0.001058  0.049865  0.048007  0.042921 -0.052427 -0.051846  0.080877  0.108685  0.019169  0.113315 -0.035204 -0.035097 -0.009259  0.034404  0.030606  0.018819 -0.204776 -0.207240 -0.004710  0.008807  0.010637  0.008587  0.141632  0.141471
20   0.090981  0.010713  0.124458 -0.008176 -0.016759 -0.007645 -0.014458  0.099870  0.097486  0.028929  0.103167  0.211979  0.206963 -0.016764  0.004132  0.000785  0.093081  0.096653  0.061996  0.990053  1.000000  0.096844 -0.017421 -0.108084  0.028661  0.084840  0.087190  0.096827 -0.017442 -0.108082  0.028637  0.085018  0.087357  0.039046  0.043075  0.024275  0.040549 -0.030361 -0.031068  0.157066  0.113602 -0.073127  0.135309 -0.009613 -0.007985  0.157457  0.124642 -0.104624  0.141449 -0.011900 -0.010752  0.135599  0.027726 -0.148151  0.083543 -0.046031 -0.045813 -0.010607 -0.051150 -0.078914 -0.085817  0.549179  0.558598 -0.010588 -0.051180 -0.078927 -0.085821  0.545193  0.554394 -0.005092  0.027929  0.007265  0.000425  0.097394  0.094537 -0.001958  0.105186  0.091724  0.086451  0.233423  0.227439 -0.001695  0.113321  0.098788  0.092805  0.233665  0.228024  0.011052  0.018160 -0.004060  0.004375  0.022703  0.015902  0.015508 -0.010250 -0.052494  0.000249  0.092380  0.093937  0.114952  0.119714 -0.009757  0.118916  0.006197  0.007795  0.011012  0.003160 -0.008917  0.009716  0.001009  0.001348  0.115391  0.068067 -0.077194  0.100650 -0.006418 -0.007045  0.016559  0.006913  0.002015  0.017462 -0.002790 -0.003355 -0.028781 -0.059726 -0.058160 -0.051662 -0.004594 -0.002617  0.013693  0.027570  0.007430  0.004792  0.442353  0.447535  0.109516  0.102846  0.014915  0.107342 -0.199790 -0.205610 -0.000395  0.065846  0.053035  0.045306 -0.050706 -0.049838  0.074988  0.115135  0.022011  0.117040 -0.032098 -0.032073 -0.010809  0.041981  0.032238  0.018190 -0.202358 -0.204946 -0.005723 -0.000856  0.006443  0.006928  0.141448  0.141785
21   0.251660 -0.018343 -0.094331 -0.042742  0.015152 -0.044486 -0.007434  0.272969  0.258006  0.071821  0.282641 -0.053424 -0.057276  0.015135  0.012093  0.028666  0.243674  0.187032  0.114738  0.066109  0.096844  1.000000  0.667144  0.052278  0.872312  0.031162  0.029780  1.000000  0.667092  0.052287  0.872276  0.031196  0.029809  0.198645  0.200256  0.073555  0.203748 -0.000677 -0.000534  0.341387  0.298712 -0.024259  0.324683  0.013061  0.016329  0.327133  0.309293 -0.026663  0.321566  0.010985  0.014174  0.522967  0.352504 -0.114974  0.477038  0.010719  0.012768 -0.000679  0.383227  0.310077  0.274285  0.162341  0.177864 -0.000724  0.383140  0.310029  0.274252  0.162390  0.177420  0.007780  0.142688  0.071655  0.049275  0.247376  0.237251 -0.020488  0.244223  0.203074  0.186960  0.187859  0.180333 -0.019282  0.283693  0.237987  0.219363  0.188398  0.180141  0.042026  0.335124  0.318015  0.276788  0.151551  0.148154  0.065698  0.021762 -0.030088  0.057593 -0.045021 -0.047006 -0.041044 -0.051133 -0.027436 -0.048611  0.006069  0.006692 -0.030473 -0.055248 -0.038005 -0.038767 -0.005739 -0.006074 -0.036200 -0.144022 -0.132583 -0.097499  0.000703  0.000665  0.036212 -0.001622  0.004736  0.039027 -0.012176 -0.013313 -0.042551 -0.067803 -0.045642 -0.058910 -0.005269 -0.005560  0.031726  0.149086  0.091722  0.079618  0.005895  0.012597 -0.046285 -0.037421 -0.038496 -0.054970 -0.057018 -0.060588 -0.057459  0.100421  0.031374 -0.002607 -0.059281 -0.056906 -0.175686 -0.027792  0.095786 -0.097590 -0.072570 -0.072473 -0.064470  0.086882  0.054489 -0.001058 -0.083767 -0.085668 -0.010591  0.036957  0.026380  0.011165  0.035631  0.035143
22   0.176459  0.001761 -0.197140 -0.021814  0.006246 -0.021918 -0.006005  0.154464  0.174094  0.115555  0.172716 -0.230325 -0.224654  0.006227  0.011621  0.026605  0.168027  0.137485  0.093905 -0.036806 -0.017421  0.667144  1.000000  0.768487  0.939015  0.028838  0.030584  0.667152  1.000000  0.768490  0.939038  0.028886  0.030627  0.118822  0.141329  0.105187  0.125156  0.011340  0.011685  0.198881  0.283322  0.244996  0.244420  0.010178  0.016022  0.189106  0.292263  0.387379  0.242072  0.008136  0.014217  0.399684  0.471138  0.254745  0.481395  0.018738  0.022214  0.039874  0.483236  0.436486  0.414042  0.211933  0.220534  0.039857  0.483190  0.436452  0.414027  0.211990  0.220293  0.005244  0.099381  0.049596  0.034033  0.326409  0.320047 -0.003238  0.223444  0.196878  0.188343  0.250081  0.244025 -0.003047  0.259023  0.231597  0.222024  0.251240  0.244687  0.079287  0.431905  0.432067  0.386830  0.206367  0.202927  0.026081  0.038450  0.058680  0.041654 -0.112952 -0.114473 -0.091844 -0.106192 -0.031147 -0.102853  0.047503  0.046877 -0.048200 -0.055980 -0.024320 -0.053049 -0.029888 -0.029520 -0.146674 -0.192061 -0.030159 -0.182004 -0.019086 -0.019101  0.008826  0.002927  0.021391  0.018703 -0.023731 -0.024478 -0.049345 -0.018564  0.036312 -0.026905  0.029178  0.028852  0.018075  0.133722  0.103392  0.094893 -0.053151 -0.048472 -0.096175 -0.093698 -0.055682 -0.105795 -0.066641 -0.069496 -0.065781  0.043752 -0.003204 -0.034522 -0.087383 -0.086072 -0.238317 -0.091635  0.126216 -0.175089 -0.115154 -0.115019 -0.071146  0.041565  0.030485 -0.022812 -0.088738 -0.089739 -0.007023  0.017779  0.007896 -0.005071  0.040479  0.040278
23   0.012027 -0.020740 -0.194946 -0.015227 -0.005787 -0.015038 -0.008187 -0.023038  0.008520  0.089817 -0.006919 -0.270396 -0.264349 -0.005794  0.003668  0.005631  0.008964  0.016025  0.018605 -0.108648 -0.108084  0.052278  0.768487  1.000000  0.531020  0.014022  0.014877  0.052289  0.768539  1.000000  0.531082  0.014057  0.014911 -0.008260  0.002476  0.054441 -0.004523  0.018675  0.018684 -0.019482  0.124260  0.351004  0.055752  0.004673  0.008119 -0.020553  0.129850  0.547461  0.055566  0.003728  0.007301  0.100979  0.324876  0.438599  0.245682  0.018693  0.020734  0.033481  0.318817  0.327981  0.324157  0.149045  0.148300  0.033493  0.318841  0.327981  0.324169  0.149078  0.148357 -0.001811 -0.000889 -0.001082 -0.001105  0.231633  0.231928 -0.001308  0.090809  0.094525  0.095624  0.178005  0.177655 -0.001873  0.107164  0.112610  0.113865  0.179161  0.178754  0.063107  0.288388  0.315476  0.284112  0.150808  0.149885 -0.019745  0.018823  0.094725  0.006359 -0.117446 -0.118885 -0.095568 -0.106622 -0.018093 -0.104235  0.061612  0.061620 -0.037732 -0.041419 -0.010582 -0.039304 -0.035028 -0.035102 -0.162466 -0.147576  0.064200 -0.167107 -0.026637 -0.026594 -0.018144 -0.012964  0.015272 -0.008996 -0.019436 -0.020172 -0.029313  0.030663  0.087399  0.013708  0.044337  0.043915 -0.006399  0.044278  0.057157  0.056436 -0.077661 -0.077482 -0.096593 -0.102405 -0.043305 -0.101847 -0.042375 -0.042930 -0.039069 -0.040781 -0.037510 -0.048842 -0.069352 -0.069691 -0.168794 -0.105504  0.088952 -0.156480 -0.096288 -0.096240 -0.039566 -0.027821 -0.008061 -0.030215 -0.051058 -0.050867 -0.001906 -0.010193 -0.013778 -0.018756  0.024035  0.024265
24   0.219547 -0.029138 -0.175435 -0.045357  0.009881 -0.047121 -0.008529  0.220093  0.222117  0.104273  0.236293 -0.176695 -0.177581  0.009864  0.011520  0.026481  0.211549  0.169161  0.108756  0.002291  0.028661  0.872312  0.939015  0.531020  1.000000  0.032953  0.031965  0.872318  0.938998  0.531027  1.000000  0.032999  0.032006  0.164115  0.169047  0.086336  0.170211  0.008640  0.008827  0.279733  0.313379  0.150154  0.302960  0.012970  0.017288  0.267147  0.325030  0.243350  0.300005  0.010762  0.015072  0.492465  0.455439  0.114972  0.524378  0.018249  0.020923  0.017785  0.478487  0.421547  0.390315  0.209279  0.222189  0.017753  0.478426  0.421508  0.390294  0.209336  0.221841  0.005365  0.119012  0.059339  0.040557  0.321646  0.313217 -0.018365  0.250730  0.218124  0.205057  0.245623  0.239289 -0.017707  0.292231  0.256522  0.241360  0.246640  0.239662  0.067162  0.422926  0.422300  0.372772  0.201821  0.198597  0.046086  0.026246  0.019793  0.052070 -0.095448 -0.098108 -0.081979 -0.095933 -0.031981 -0.092633  0.034817  0.035372 -0.044057 -0.068234 -0.038432 -0.052059 -0.021069 -0.021423 -0.109127 -0.194709 -0.082176 -0.164341 -0.012098 -0.012104  0.021850 -0.009443  0.010453  0.028569 -0.019724 -0.021138 -0.050216 -0.043216  0.003131 -0.043707  0.016245  0.015800  0.023724  0.147501  0.105755  0.095254 -0.033331 -0.027637 -0.086878 -0.082398 -0.053852 -0.096766 -0.069145 -0.072386 -0.067550  0.063500  0.007458 -0.026618 -0.083669 -0.081833 -0.230331 -0.075656  0.123990 -0.159121 -0.108362 -0.108264 -0.073729  0.058720  0.041609 -0.015923 -0.095614 -0.097139 -0.009935  0.026059  0.015394  0.000070  0.041136  0.040848
